frequency_hz,amplitude
349.0692443847656,0.8131464123725891
350.93304443359375,0.7878425121307373
351.9201354980469,0.7828014492988586
354.0191345214844,0.7796064019203186
355.73919677734375,0.7750380635261536
357.0150146484375,0.7733607292175293
358.2880554199219,0.7668640613555908
359.0251159667969,0.7922409176826477
359.98504638671875,0.7657293081283569
360.000732421875,0.7653433084487915
360.0057678222656,0.7647256851196289
360.0080261230469,0.7651798129081726
361.8972473144531,0.7603107690811157
362.98089599609375,0.757201075553894
363.94464111328125,0.7546656131744385
365.0151062011719,0.7514460682868958
365.9075012207031,0.7495008707046509
366.91693115234375,0.7459659576416016
368.2186584472656,0.7405591011047363
368.9293518066406,0.7681477069854736
370.1958312988281,0.7354919910430908
372.0252685546875,0.731770396232605
373.97528076171875,0.7270271182060242
374.93988037109375,0.7237043976783752
377.0799560546875,0.7181687355041504
378.9311828613281,0.7134259939193726
378.9526062011719,0.7131970524787903
378.9639587402344,0.7413245439529419
378.9679870605469,0.7136420607566833
380.03350830078125,0.7064809203147888
381.8991394042969,0.7037152051925659
383.5502014160156,0.6963497400283813
384.9418029785156,0.6936956644058228
386.9353332519531,0.6874526739120483
387.97296142578125,0.683441162109375
388.9644470214844,0.7123844623565674
389.22027587890625,0.6776815056800842
390.9626770019531,0.6744296550750732
392.0037536621094,0.6705722212791443
393.6373291015625,0.664945125579834
394.9011535644531,0.6606402397155762
394.9187316894531,0.6617844700813293
395.0016174316406,0.6619358062744141
396.015625,0.6575818061828613
397.884521484375,0.6505889892578125
398.9024353027344,0.6478248834609985
399.1114807128906,0.6809459924697876
408.94677734375,0.6147485971450806
408.9608459472656,0.6473246812820435
409.0155029296875,0.614994466304779
419.7726135253906,0.6150323152542114
439.06103515625,0.5482709407806396
449.05889892578125,0.5153661966323853
458.9908142089844,0.4838145673274994
468.9572448730469,0.45275160670280457
478.75531005859375,0.4234567880630493
498.9327392578125,0.39376816153526306
499.1077575683594,0.34318089485168457
508.981201171875,0.34302401542663574
